"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","64","0","start","start","","","","","","","","","","23","0.0","1"
"0","64","456","mouseenter","mouse","mouse","centercol","","","956","206","","","","23","0.0039498302266","1"
"0","64","9635","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.0834574873536","1"
"0","64","9697","keypress","keyboard","keyboard","target_textbox","","","","","A","input","","23","0.0839945256739","1"
"0","64","10032","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0868962649851","1"
"0","64","10290","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.0891310373501","1"
"0","64","10399","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.0900751853648","1"
"0","64","10587","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.0917036241425","1"
"0","64","10789","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.0934533296376","1"
"0","64","11259","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.0975244265817","1"
"0","64","11434","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.0990402605502","1"
"0","64","11619","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.100642713603","1"
"0","64","11891","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.102998752685","1"
"0","64","12031","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.10421141986","1"
"0","64","12187","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.105562677569","1"
"0","64","13039","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.112942623519","1"
"0","64","13351","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.115645138937","1"
"0","64","13585","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.117672025501","1"
"0","64","14099","keypress","keyboard","keyboard","target_textbox","","","","","0","input","","23","0.122124246414","1"
"0","64","15226","keypress","keyboard","keyboard","target_textbox","","","","",",","input","","23","0.131886217171","1"
"0","64","15420","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.133566627399","1"
"0","64","15694","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.135939990299","1"
"0","64","15805","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.13690146213","1"
