"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","9","0","start","start","","","","","","","","","","23","0.0","2"
"0","9","458","mouseenter","mouse","mouse","target_textbox","","","490","491","","","","23","0.00192156813386","2"
"0","9","2834","mouseover","mouse","mouse","source_textbox","","","583","323","","","","23","0.0118902272737","2"
"0","9","2844","mouseover","mouse","mouse","token","for","16","591","253","","","","23","0.0119321829098","2"
"0","9","2856","mouseover","mouse","mouse","source_textbox","","","604","176","","","","23","0.0119825296731","2"
"0","9","2869","mouseover","mouse","mouse","maincol","","","619","100","","","","23","0.0120370720001","2"
"0","9","2881","mouseover","mouse","mouse","header","","","637","34","","","","23","0.0120874187634","2"
"0","9","2892","mouseleave","mouse","mouse","header","","","658","-28","","","","23","0.0121335699631","2"
"0","9","7768","mouseenter","mouse","mouse","","","","648","49","","","","23","0.0325911381305","2"
"0","9","7779","mouseover","mouse","mouse","source_textbox","","","624","116","","","","23","0.0326372893303","2"
"0","9","7792","mouseover","mouse","mouse","token","Emperor","9","600","188","","","","23","0.0326918316572","2"
"0","9","7804","mouseover","mouse","mouse","token","for","16","581","252","","","","23","0.0327421784205","2"
"0","9","7818","mouseover","mouse","mouse","source_textbox","","","566","307","","","","23","0.0328009163111","2"
"0","9","7829","mouseover","mouse","mouse","centercol","","","555","346","","","","23","0.0328470675108","2"
"0","9","7841","mouseover","mouse","mouse","target_textbox","","","549","373","","","","23","0.0328974142741","2"
"0","9","8779","mouseover","mouse","mouse","centercol","","","564","345","","","","23","0.0368328529413","2"
"0","9","8791","mouseover","mouse","mouse","source_textbox","","","576","335","","","","23","0.0368831997046","2"
"0","9","10522","mouseover","mouse","mouse","centercol","","","615","342","","","","23","0.0441457203153","2"
"0","9","10558","mouseover","mouse","mouse","target_textbox","","","615","356","","","","23","0.0442967606053","2"
"0","9","21560","mousedown","mouse","mouse","target_textbox","","","593","370","","mouse","1","23","0.090456351454","2"
"0","9","21694","click","mouse","mouse","target_textbox","","","593","370","","mouse","1","23","0.0910185569779","2"
"0","9","28126","keypress","keyboard","keyboard","target_textbox","","","","","enter","control","","23","0.118004422124","2"
"0","9","28595","keypress","keyboard","keyboard","target_textbox","","","","","enter","control","","23","0.119972141458","2"
"0","9","39353","mousedown","mouse","mouse","target_textbox","","","706","401","","mouse","1","23","0.165108014785","2"
"0","9","41339","select","mouse","mouse","target_textbox","","","","","","","","23","0.173440404117","2"
"0","9","41937","mousedown","mouse","mouse","target_textbox","","","809","417","","mouse","1","23","0.175949351156","2"
"0","9","44032","mousedown","mouse","mouse","target_textbox","","","786","370","","mouse","1","23","0.184739056921","2"
"0","9","44117","click","mouse","mouse","target_textbox","","","786","370","","mouse","1","23","0.185095679828","2"
"0","9","44214","mousedown","mouse","mouse","target_textbox","","","786","370","","mouse","1","23","0.185502649498","2"
"0","9","44338","select","mouse","mouse","target_textbox","","","","","","","","23","0.186022899386","2"
"0","9","45859","keypress","keyboard","keyboard","target_textbox","","","","","à","input","","23","0.192404351639","2"
"0","9","47370","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.198743848255","2"
"0","9","48680","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.204240036585","2"
"0","9","49179","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.206333622827","2"
"0","9","49213","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.20647627199","2"
"0","9","49246","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.206614725589","2"
"0","9","49279","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.206753179188","2"
"0","9","49312","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.206891632787","2"
"0","9","49344","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207025890823","2"
"0","9","49378","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207168539986","2"
"0","9","49410","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207302798021","2"
"0","9","49444","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207445447184","2"
"0","9","49477","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207583900783","2"
"0","9","49509","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207718158819","2"
"0","9","49543","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207860807982","2"
"0","9","49576","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.207999261581","2"
"0","9","49609","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.20813771518","2"
"0","9","49642","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.208276168779","2"
"0","9","49675","keydown","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.208414622378","2"
"0","9","50169","keydown","keyboard","keyboard","target_textbox","","","","","left arrow","control","","23","0.210487230802","2"
"0","9","50803","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.213147218132","2"
"0","9","50960","keypress","keyboard","keyboard","target_textbox","","","","","à","input","","23","0.213805921618","2"
"0","9","51159","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.214640838777","2"
"0","9","51396","keypress","keyboard","keyboard","target_textbox","","","","","l","input","","23","0.215635187353","2"
"0","9","51497","keypress","keyboard","keyboard","target_textbox","","","","","right arrow","control","","23","0.216058939278","2"
"0","9","51812","keypress","keyboard","keyboard","target_textbox","","","","","up arrow","control","","23","0.217380541815","2"
"0","9","52318","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.219503497002","2"
"0","9","52394","keypress","keyboard","keyboard","target_textbox","","","","","é","input","","23","0.219822359837","2"
"0","9","52681","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.221026486593","2"
"0","9","52793","keypress","keyboard","keyboard","target_textbox","","","","","divide","control","","23","0.221496389718","2"
"0","9","52994","keypress","keyboard","keyboard","target_textbox","","","","","F2","control","","23","0.222339698003","2"
"0","9","53075","keypress","keyboard","keyboard","target_textbox","","","","","F6","control","","23","0.222679538656","2"
"0","9","53207","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.223233353052","2"
"0","9","54848","keydown","keyboard","keyboard","target_textbox","","","","","down arrow","control","","23","0.230118272938","2"
"0","9","55311","keydown","keyboard","keyboard","target_textbox","","","","","up arrow","control","","23","0.23206081889","2"
"0","9","56340","mousedown","mouse","mouse","target_textbox","","","700","390","","mouse","1","23","0.236378053846","2"
"0","9","56423","click","mouse","mouse","target_textbox","","","700","390","","mouse","1","23","0.236726285626","2"
"0","9","56498","mousedown","mouse","mouse","target_textbox","","","700","390","","mouse","1","23","0.237040952896","2"
"0","9","56596","select","mouse","mouse","target_textbox","","","","","","","","23","0.23745211813","2"
"0","9","58329","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.244723029868","2"
"0","9","59137","keydown","keyboard","keyboard","target_textbox","","","","","down arrow","control","","23","0.248113045266","2"
"0","9","63300","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.265579176579","2"
"0","9","63574","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.266728761008","2"
"0","9","63735","keypress","keyboard","keyboard","target_textbox","","","","","divide","control","","23","0.267404246749","2"
"0","9","64357","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.270013887316","2"
"0","9","64489","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.270567701712","2"
"0","9","64564","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.270882368983","2"
"0","9","67909","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.284916529262","2"
"0","9","68045","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.285487125913","2"
"0","9","68484","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.287328978338","2"
