"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","67","0","start","start","","","","","","","","","","23","0.0","1"
"0","67","465","mouseenter","mouse","mouse","target_textbox","","","316","488","","","","23","0.00427900984632","1"
"0","67","753","mouseover","mouse","mouse","centercol","","","426","350","","","","23","0.00692923529953","1"
"0","67","1978","mouseover","mouse","mouse","target_textbox","","","430","356","","","","23","0.0182018956474","1"
"0","67","13385","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.123171068372","1"
"0","67","13534","keypress","keyboard","keyboard","target_textbox","","","","","A","input","","23","0.124542191957","1"
"0","67","13641","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.125526824331","1"
"0","67","13784","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.126842734885","1"
"0","67","14000","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.128830403975","1"
"0","67","14210","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.130762860035","1"
"0","67","14266","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.131278181651","1"
"0","67","14557","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.133956013619","1"
"0","67","14655","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.134857826447","1"
"0","67","14772","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.135934480537","1"
"0","67","14885","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.136974325941","1"
"0","67","14993","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.137968160486","1"
"0","67","15121","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.139146038465","1"
"0","67","15427","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.141961903009","1"
"0","67","15787","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.145274684826","1"
"0","67","16196","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.149038373056","1"
"0","67","16714","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.153805098003","1"
"0","67","17118","keypress","keyboard","keyboard","target_textbox","","","","","0","input","","23","0.157522775375","1"
"0","67","18100","keypress","keyboard","keyboard","target_textbox","","","","",",","input","","23","0.166559307997","1"
"0","67","18223","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.167691175117","1"
"0","67","20569","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.189279469955","1"
"0","67","20655","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.190070856722","1"
"0","67","20917","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.192481825711","1"
"0","67","21372","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.19666881384","1"
"0","67","22017","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.202604214595","1"
"0","67","22257","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.204812735806","1"
"0","67","22365","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.205806570351","1"
"0","67","23225","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.213720438023","1"
"0","67","24004","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.220888929787","1"
"0","67","24076","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.221551486151","1"
"0","67","24234","keypress","keyboard","keyboard","target_textbox","","","","","F6","control","","23","0.223005429281","1"
"0","67","24387","keypress","keyboard","keyboard","target_textbox","","","","","F9","control","","23","0.224413361553","1"
"0","67","24526","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.225692463421","1"
"0","67","25545","keypress","keyboard","keyboard","target_textbox","","","","","numpad 6","control","","23","0.235069476396","1"
"0","67","25739","keypress","keyboard","keyboard","target_textbox","","","","","F6","control","","23","0.236854697709","1"
"0","67","25873","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.238087788718","1"
"0","67","25986","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.239127634122","1"
"0","67","26067","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.23987301003","1"
"0","67","26170","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.240820833717","1"
"0","67","26339","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.242376000736","1"
"0","67","26830","keypress","keyboard","keyboard","target_textbox","","","","","numpad 3","control","","23","0.246894267047","1"
