"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","68","0","start","start","","","","","","","","","","23","0.0","1"
"0","68","28","mouseenter","mouse","mouse","token","Empress,","14","514","247","","","","23","0.000297120057726","1"
"0","68","3695","mouseover","mouse","mouse","source_textbox","","","522","270","","","","23","0.0392092361892","1"
"0","68","3804","mouseover","mouse","mouse","centercol","","","546","342","","","","23","0.0403658821282","1"
"0","68","3861","mouseover","mouse","mouse","target_textbox","","","551","358","","","","23","0.0409707336743","1"
"0","68","9458","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.100362910928","1"
"0","68","9561","keypress","keyboard","keyboard","target_textbox","","","","","A","input","","23","0.101455888283","1"
"0","68","9749","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.103450837242","1"
"0","68","9877","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.104809100363","1"
"0","68","9980","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.105902077718","1"
"0","68","10226","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.108512489654","1"
"0","68","10411","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.110475604321","1"
"0","68","10707","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.113616587788","1"
"0","68","10882","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.115473588149","1"
"0","68","11470","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.121713109361","1"
"0","68","11805","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.125267938623","1"
"0","68","11989","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.12722044186","1"
"0","68","12109","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.128493813536","1"
"0","68","12638","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.134107260341","1"
"0","68","12857","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.136431163649","1"
"0","68","13083","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.138829346973","1"
"0","68","13473","keypress","keyboard","keyboard","target_textbox","","","","","0","input","","23","0.142967804919","1"
"0","68","13910","keypress","keyboard","keyboard","target_textbox","","","","",",","input","","23","0.147605000106","1"
"0","68","14047","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.149058766103","1"
"0","68","15607","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.16561259789","1"
"0","68","15756","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.167193701055","1"
"0","68","15945","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.169199261444","1"
"0","68","16064","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.17046202169","1"
"0","68","16133","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.171194210403","1"
"0","68","16294","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.172902650735","1"
"0","68","16639","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.176563594304","1"
"0","68","16864","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.178951166196","1"
"0","68","17005","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.180447377915","1"
"0","68","17364","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.184256881513","1"
"0","68","17498","keypress","keyboard","keyboard","target_textbox","","","","","F6","control","","23","0.185678813218","1"
"0","68","17642","keypress","keyboard","keyboard","target_textbox","","","","","F9","control","","23","0.187206859229","1"
"0","68","17752","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.188374116598","1"
"0","68","17890","keypress","keyboard","keyboard","target_textbox","","","","","divide","control","","23","0.189838494026","1"
"0","68","18079","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.191844054415","1"
"0","68","18220","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.193340266135","1"
"0","68","18319","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.194390797767","1"
"0","68","18462","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.195908232348","1"
"0","68","18655","keypress","keyboard","keyboard","target_textbox","","","","","F5","control","","23","0.19795623846","1"
"0","68","18875","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.200290753199","1"
"0","68","18988","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.201489844861","1"
"0","68","19613","keypress","keyboard","keyboard","target_textbox","","","","","numpad 3","control","","23","0.208121989007","1"
"0","68","19826","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.210382223731","1"
"0","68","20097","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.213257921433","1"
"0","68","20230","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.214669241707","1"
"0","68","21297","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.225991638193","1"
"0","68","21955","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.232973959549","1"
"0","68","22429","keypress","keyboard","keyboard","target_textbox","","","","","F1","control","","23","0.238003777669","1"
"0","68","22497","keypress","keyboard","keyboard","target_textbox","","","","","divide","control","","23","0.238725354952","1"
