"time","prev_time","pause_mean","pause_cnt","pause_cnt1s","pause_ratio","pause_ratio1s","event_cnt","event_keyboard_cnt","event_mouse_cnt","event_focus_cnt","event_browser_cnt","src_id","ui_id","tgt_len","user_id","edit_distance","rank"
"127186","178476","1462.50724638","69","14","0.793428522007","0.560714229554","316","168","139","9","0","25","1","15","3","10","11"
"129504","127186","2138.21153846","52","13","0.858560353348","0.695067333828","242","116","117","9","0","26","1","18","3","11","16"
"41626","1","5782.0","7","5","0.972324989189","0.942391774372","20","0","19","1","0","0","2","22","5","0","11"
"208329","41626","1734.02061856","97","33","0.807376793437","0.63283556298","545","394","136","15","0","1","2","27","5","25","3"
"156984","208329","2124.43283582","67","26","0.906697497834","0.76761325995","245","130","105","10","0","2","2","23","5","14","2"
"107281","156984","1674.07407407","54","26","0.842646880622","0.688751969128","266","151","105","10","0","3","2","17","5","10","7"
"70224","107281","1589.125","40","16","0.905174868991","0.704047049442","98","43","52","3","0","4","2","21","5","4","12"
"134659","70224","1626.93650794","63","18","0.761159669981","0.593640231993","460","377","75","7","1","5","2","24","5","23","16"
"186382","134659","2253.21126761","71","27","0.858333959288","0.726888862658","402","262","127","12","1","6","2","25","5","23","17"
"203171","186382","1605.62727273","110","45","0.869312057331","0.690634982355","419","303","104","12","0","7","2","23","5","23","15"
"143732","203171","2365.92727273","55","18","0.905337711853","0.764631397323","229","75","140","14","0","8","2","20","5","7","10"
"76465","143732","2179.67741935","31","13","0.883672268358","0.752030340679","134","85","44","5","0","9","2","13","5","5","8"
"139033","76465","1303.2247191","89","26","0.834240791754","0.583034243669","380","169","194","17","0","10","2","18","5","9","2"
"106307","139033","1614.87272727","55","27","0.835485904033","0.691666588277","283","95","178","10","0","11","2","25","5","11","7"
"123601","106307","1864.51851852","54","18","0.814588878731","0.660779443532","329","263","56","10","0","12","2","25","5","15","1"
"64392","123601","1684.74193548","31","11","0.811079016027","0.638914772021","165","123","35","7","0","13","2","23","5","6","14"
"299032","64392","2750.15789474","95","38","0.873702480002","0.772616308622","391","286","79","25","1","14","1","36","5","22","8"
"143229","299032","1833.18181818","66","24","0.844731164778","0.682850540044","249","172","63","14","0","15","1","16","5","12","10"
"126414","143229","1901.49090909","55","18","0.827297609442","0.660227506447","285","122","142","21","0","16","1","22","5","12","5"
"285672","126414","1900.42372881","118","51","0.784991178694","0.65568554146","670","522","124","23","1","17","1","40","5","32","13"
"136163","285672","2070.33333333","51","16","0.775445605634","0.636046503088","301","221","65","14","1","18","1","29","5","15","12"
"171296","136163","1752.72","75","28","0.767408462544","0.623149402204","413","255","150","8","0","19","1","30","5","17","8"
"36071","171296","1925.53846154","13","6","0.693964680768","0.591583266336","102","77","22","3","0","20","1","9","5","6","1"
"157160","36071","2523.13207547","53","26","0.850890811911","0.745902265207","255","170","67","18","0","21","1","21","5","18","15"
"105030","157160","1961.51162791","43","20","0.803056269637","0.693430448443","227","131","86","10","0","22","1","16","5","3","2"
"190790","105030","2508.27272727","66","18","0.867686985691","0.724749724828","294","225","57","12","0","23","1","14","5","8","10"
"190482","190790","2391.02941176","68","25","0.85357146607","0.744626788883","310","197","97","16","0","24","1","21","5","16","7"
"123970","190482","1719.25423729","59","24","0.818230216988","0.657699443414","233","169","51","13","0","25","1","13","5","9","14"
"59192","123970","1555.07142857","28","8","0.735606162995","0.556325179078","148","114","29","5","0","26","1","15","5","6","9"
"49818","1","3359.64285714","14","9","0.944136657433","0.893612750411","50","15","28","7","0","0","2","22","4","2","8"
"163739","49818","2017.11267606","71","25","0.874654175242","0.730730003237","229","162","65","2","0","1","2","33","4","22","7"
"101328","163739","2185.0952381","42","14","0.905712142744","0.757372098532","127","82","36","9","0","2","2","25","4","11","8"
"73155","101328","1832.86111111","36","9","0.901961588408","0.69885858793","94","58","34","2","0","3","2","14","4","8","5"
"20665","73155","2143.44444444","9","5","0.933510766997","0.830873457537","26","11","13","2","0","4","2","21","4","2","10"
"40384","20665","2407.25","16","4","0.953744057052","0.766491679873","36","18","16","2","0","5","2","21","4","5","13"
"106447","40384","2059.44680851","47","22","0.909316373406","0.798406718837","126","78","46","2","0","6","2","29","4","14","11"
"176883","106447","2322.69014085","71","37","0.932316842206","0.817393418248","166","103","61","2","0","7","2","22","4","19","5"
"88052","176883","1660.76595745","47","17","0.88647617317","0.710943533367","124","76","43","5","0","8","2","19","4","11","3"
"31393","88052","1291.61904762","21","6","0.864014270697","0.602331730004","64","48","14","2","0","9","2","14","4","6","3"
"89508","31393","1812.0","43","17","0.870492023059","0.707668588283","138","81","51","6","0","10","2","22","4","11","14"
"130341","89508","1714.47761194","67","29","0.88130365733","0.718193047468","206","98","95","13","0","11","2","26","4","19","15"
"120171","130341","1704.61904762","63","24","0.893651546546","0.71558861955","181","102","69","10","0","12","2","26","4","12","9"
"39362","120171","1947.5","18","10","0.890579746964","0.79795233982","51","33","16","2","0","13","2","22","4","2","6"
"341571","39362","1923.4025974","154","53","0.867181347363","0.720579323186","557","337","191","29","0","14","1","41","4","26","2"
"96630","341571","1371.25","56","14","0.794680740971","0.58998240712","221","170","40","11","0","15","1","20","4","10","11"
"108740","96630","1344.484375","64","17","0.791309545705","0.579538348354","252","179","63","10","0","16","1","20","4","10","10"
"297329","108740","1782.01492537","134","39","0.803117085787","0.634569786331","561","448","103","10","0","17","1","43","4","30","3"
"109822","297329","1264.75806452","62","9","0.714019049007","0.465535138679","296","257","34","5","0","18","1","28","4","16","4"
"235292","109822","1767.59649123","114","32","0.856408207674","0.669164272478","400","268","111","21","0","19","1","25","4","17","10"
"95315","235292","1788.82978723","47","19","0.882075224256","0.728405812307","170","70","77","23","0","20","1","8","4","7","16"
"111149","95315","1211.27941176","68","16","0.741050301847","0.503756219129","275","212","55","8","0","21","1","22","4","18","6"
"64116","111149","983.659574468","47","9","0.721068064134","0.418756628611","180","156","18","6","0","22","1","14","4","7","12"
"68432","64116","1243.97674419","43","11","0.781666471826","0.521510404489","155","126","22","7","0","23","1","12","4","6","8"
"166290","68432","1519.25274725","91","23","0.831390943532","0.63977990258","276","230","41","5","0","24","1","20","4","17","9"
"72318","166290","1209.17777778","45","12","0.752412953898","0.526203711386","192","144","41","7","0","25","1","12","4","6","6"
"32126","72318","1013.71428571","14","3","0.441760567764","0.258980265206","132","122","8","2","0","26","1","15","4","6","4"
"137110","1","1430.71621622","74","22","0.77217562541","0.575122164685","378","224","149","5","0","0","1","22","71","8","16"
"199632","137110","1699.40425532","94","33","0.800192353931","0.625350645187","508","294","199","15","0","1","1","34","71","21","14"
"113621","199632","1664.33333333","54","14","0.790998142949","0.613645364853","245","200","40","5","0","2","1","23","71","19","16"
"117719","113621","1555.29508197","61","19","0.805927675227","0.62285612348","280","177","92","11","0","3","1","19","71","14","11"
"80297","117719","1344.36585366","41","15","0.68643909486","0.513057773018","260","186","67","7","0","4","1","23","71","16","14"
"119995","80297","1610.09259259","54","14","0.724571857161","0.537589066211","376","236","128","12","0","5","1","24","71","15","12"
"508684","119995","1832.20982143","224","81","0.80681719889","0.652306736599","1243","850","360","33","0","6","1","33","71","26","9"
"239046","508684","2016.83505155","97","38","0.818390602646","0.681906411318","468","328","129","11","0","7","1","32","71","29","8"
"208184","239046","1923.97752809","89","31","0.822512777159","0.669321369558","474","268","189","17","0","8","1","20","71","10","14"
"221455","208184","2665.32876712","73","25","0.878593845251","0.761748436477","367","206","146","15","0","9","1","12","71","8","14"
"142109","221455","1829.03333333","60","18","0.772238211514","0.611375774933","393","217","160","16","0","10","1","21","71","17","4"
"232810","142109","1844.04807692","104","30","0.823766161247","0.647210171384","517","292","203","22","0","11","1","25","71","17","12"
"203891","232810","1658.14285714","98","33","0.796984663374","0.627040918922","475","284","173","18","0","12","1","28","71","25","15"
"153599","203891","2034.50819672","61","17","0.807980520707","0.652543310829","313","209","92","12","0","13","1","22","71","16","11"
"244281","153599","1328.09352518","139","38","0.755707566286","0.542002857365","746","456","274","16","0","14","2","51","71","32","12"
"113539","244281","1391.5","70","20","0.857899047904","0.594729564291","234","98","127","9","0","15","2","17","71","5","7"
"116783","113539","2102.54","50","23","0.90019095245","0.774419221976","177","67","101","9","0","16","2","21","71","8","15"
"300732","116783","1641.35251799","139","55","0.758642246252","0.600697631113","781","558","200","22","1","17","2","46","71","33","5"
"104183","300732","2301.17073171","41","18","0.905598802108","0.788151617826","198","43","144","11","0","18","2","31","71","6","6"
"223023","104183","1973.18627451","102","43","0.902440555458","0.748828596154","391","108","264","19","0","19","2","30","71","11","13"
"110995","223023","1818.92","50","16","0.819370241903","0.65522771296","237","143","87","7","0","20","2","14","71","9","14"
"250606","110995","1728.65254237","118","50","0.813950982818","0.6659736798","602","284","293","25","0","21","2","24","71","15","11"
"53237","250606","3519.21428571","14","10","0.925465371828","0.8852677649","73","1","69","3","0","22","2","14","71","1","11"
"57227","53237","2489.95454545","22","11","0.957222989148","0.853565624618","60","5","52","3","0","23","2","13","71","2","3"
"116240","57227","2365.40909091","44","22","0.895371644873","0.781959738472","207","61","135","11","0","24","2","22","71","10","11"
"49685","116240","1598.51851852","27","11","0.868672637617","0.691878836671","111","23","85","3","0","25","2","12","71","8","9"
"28850","49685","2166.08333333","12","7","0.900970537262","0.791542461005","45","9","33","3","0","26","2","15","71","3","15"
"628494","1","3498.89349112","169","67","0.940841121793","0.848668404153","614","252","326","36","0","0","1","21","73","7","4"
"295357","628494","10439.4642857","28","15","0.989666742281","0.960904938769","150","2","128","20","0","1","1","1","73","34","16"
"455658","295357","3026.33571429","140","42","0.929835534546","0.812181504549","465","248","192","25","0","2","1","25","73","17","4"
"338088","455658","2455.85365854","123","44","0.893465606588","0.765478218689","461","257","174","30","0","3","1","15","73","13","9"
"265701","338088","1894.14166667","120","29","0.855461590284","0.68177387364","411","293","100","18","0","4","1","22","73","13","13"
"285893","265701","2102.025","120","35","0.882298622212","0.712850611942","445","246","176","23","0","5","1","19","73","17","7"
"719943","285893","2835.44067797","236","74","0.92946802733","0.797990952061","804","422","329","44","9","6","1","29","73","19","15"
"487389","719943","3385.08208955","134","46","0.930675497395","0.835111174031","421","252","150","19","0","7","1","25","73","17","6"
"392704","487389","2563.65034965","143","40","0.933532635267","0.793340531291","376","229","117","30","0","8","1","17","73","14","12"
"193747","392704","10150.5263158","19","16","0.995421864597","0.990291462577","67","0","44","23","0","9","1","1","73","13","16"
"432151","193747","2963.94890511","137","39","0.939627583877","0.815668597319","371","227","121","23","0","10","1","21","73","13","1"
"706604","432151","3873.90697674","172","65","0.942977962197","0.855504639091","669","289","320","60","0","11","1","26","73","23","13"
"424488","706604","2939.14285714","133","37","0.920888222989","0.799723431522","445","261","148","36","0","12","1","25","73","19","6"
"221059","424488","2222.57142857","91","25","0.914932212667","0.746493017701","249","150","87","12","0","13","1","20","73","9","13"
"985928","221059","4629.65217391","207","95","0.972016212137","0.906340016715","845","153","594","68","30","14","2","46","73","29","4"
"198181","985928","5240.59459459","37","17","0.978408626458","0.918962968196","147","9","117","21","0","15","2","19","73","12","9"
"147169","198181","4319.18181818","33","16","0.968498800699","0.900311886335","129","6","111","12","0","16","2","23","73","14","11"
"736175","147169","2740.99193548","248","86","0.923375556084","0.802568682718","810","466","261","38","45","17","2","49","73","25","1"
"461725","736175","2633.16666667","162","52","0.923868103308","0.787091883697","603","276","285","33","9","18","2","31","73","16","7"
"597595","461725","3354.45238095","168","70","0.943026631749","0.853499443603","622","235","347","40","0","19","2","28","73","23","6"
"100083","597595","2916.96969697","33","16","0.961801704585","0.872206068963","115","17","87","11","0","20","2","9","73","6","6"
"273308","100083","2345.16190476","105","33","0.900968870286","0.748635239364","353","215","118","20","0","21","2","24","73","18","13"
"114312","273308","4118.19230769","26","13","0.936673315138","0.869226327945","204","44","142","18","0","22","2","15","73","2","5"
"144547","114312","3010.7173913","46","21","0.958117428933","0.866846077746","150","28","109","13","0","23","2","13","73","4","2"
"350025","144547","3138.8411215","107","47","0.959520034283","0.858964359689","350","99","206","45","0","24","2","21","73","14","10"
"189448","350025","4276.20930233","43","19","0.970593513787","0.89570225075","202","5","179","18","0","25","2","12","73","3","8"
"215636","189448","3655.50909091","55","17","0.932372145653","0.829300302361","241","78","146","17","0","26","2","15","73","6","2"
"147892","1","1824.89705882","68","27","0.839078516755","0.678265220566","328","216","91","21","0","0","1","20","53","7","5"
"189520","147892","1753.34831461","89","38","0.823385394681","0.68056141832","429","341","70","18","0","1","1","29","53","26","2"
"130041","189520","1577.015625","64","23","0.77613214294","0.612491445006","354","258","84","12","0","2","1","29","53","22","10"
"98450","130041","1801.62790698","43","14","0.786896901981","0.61719654647","252","204","42","6","0","3","1","21","53","14","1"
"117255","98450","1514.671875","64","21","0.826736599719","0.632365357554","280","184","86","10","0","4","1","21","53","13","6"
"164707","117255","1646.625","80","30","0.79978385861","0.631612499772","417","318","87","12","0","5","1","24","53","19","3"
"407261","164707","2136.23493976","166","73","0.870731545618","0.735872082031","736","477","213","46","0","6","1","30","53","26","7"
"277439","407261","2697.21111111","90","47","0.874963505491","0.788083146205","461","315","117","29","0","7","1","26","53","24","1"
"97064","277439","1491.58695652","46","14","0.706884117696","0.529866891948","309","238","60","11","0","8","1","19","53","14","4"
"131982","97064","1607.49275362","69","22","0.840394902335","0.628419026837","304","186","93","25","0","9","1","15","53","12","5"
"154249","131982","1702.53333333","75","27","0.827817360242","0.644639511439","364","223","109","32","0","10","1","20","53","17","6"
"204320","154249","1872.56521739","92","42","0.843167580266","0.706142325764","446","295","120","31","0","11","1","31","53","23","6"
"261454","204320","2606.93181818","88","41","0.877439243615","0.772097577394","480","275","172","33","0","12","1","28","53","22","10"
"85428","261454","1432.31818182","44","15","0.73772065365","0.553214402772","252","201","43","8","0","13","1","21","53","14","3"
"297383","85428","2813.29787234","94","57","0.88925728774","0.817477797991","454","257","174","23","0","14","2","43","53","22","10"
"101922","297383","2763.5","30","13","0.813416141755","0.725182001923","260","200","49","11","0","15","2","20","53","10","8"
"223800","101922","2891.16923077","65","33","0.839705093834","0.756094727435","537","392","123","22","0","16","2","21","53","8","2"
"264164","223800","1768.20967742","124","47","0.830007116791","0.661668508957","533","433","90","10","0","17","2","43","53","23","2"
"131434","264164","2344.3877551","49","22","0.874012812514","0.74792671607","230","150","68","12","0","18","2","31","53","15","2"
"133012","131434","1541.07246377","69","28","0.799431630229","0.631446786756","308","262","41","5","0","19","2","34","53","20","3"
"53585","133012","1487.5483871","31","10","0.860576653914","0.636670710087","140","93","41","6","0","20","2","12","53","9","9"
"184312","53585","2181.78666667","75","32","0.887809800773","0.76078063284","333","210","110","13","0","21","2","24","53","14","4"
"39153","184312","1885.68421053","19","8","0.915076750185","0.706867928384","64","20","42","2","0","22","2","14","53","5","15"
"79695","39153","2022.17142857","35","14","0.888085827216","0.741025158416","115","57","56","2","0","23","2","15","53","7","13"
"145748","79695","1576.6","75","28","0.811297582128","0.6438098636","328","229","92","7","0","24","2","26","53","19","16"
"81140","145748","1547.4","45","18","0.858183386739","0.668203105743","219","132","76","11","0","25","2","14","53","9","3"
"50797","81140","1745.68","25","11","0.859145225112","0.707246490935","116","63","46","7","0","26","2","15","53","5","11"
"85486","1","1785.91176471","34","15","0.710303441499","0.602847249842","240","203","35","2","0","0","1","23","72","6","9"
"85116","85486","1776.24242424","33","13","0.6886601814","0.561715776117","256","226","27","3","0","1","1","35","72","20","1"
"88906","85116","1806.88888889","36","14","0.731649157537","0.60264774031","234","221","10","3","0","2","1","27","72","20","11"
"69629","88906","1865.62962963","27","9","0.723434201267","0.604058653722","182","157","21","4","0","3","1","18","72","11","6"
"69684","69629","2079.58333333","24","11","0.716233281672","0.625968658516","185","160","20","5","0","4","1","20","72","10","1"
"84831","69684","3046.0","21","13","0.75404038618","0.705225684007","199","170","26","3","0","5","1","22","72","11","8"
"200861","84831","1507.03846154","104","34","0.780300805034","0.593719039535","499","371","113","15","0","6","1","32","72","27","3"
"163817","200861","1601.93670886","79","32","0.772526660847","0.633121104647","383","317","60","6","0","7","1","23","72","21","4"
"103393","163817","2344.72727273","33","13","0.748367877903","0.653216368613","245","216","25","4","0","8","1","21","72","13","8"
"73702","103393","2024.53571429","28","9","0.769137879569","0.639670565249","172","145","22","5","0","9","1","14","72","11","5"
"114628","73702","1818.08","50","20","0.793034860593","0.654115922811","259","211","41","7","0","10","1","19","72","13","9"
"111668","114628","2253.0","38","16","0.766683382885","0.659418992012","255","221","27","7","0","11","1","25","72","15","8"
"97180","111668","2089.625","32","19","0.688083967895","0.62490224326","284","249","32","3","0","12","1","29","72","25","3"
"65489","97180","1404.39393939","33","11","0.707676098276","0.53138695048","207","182","23","2","0","13","1","22","72","11","16"
"174283","65489","1897.52631579","76","30","0.827458788293","0.687261522925","349","224","119","6","0","14","2","44","72","23","1"
"75407","174283","2049.0","32","13","0.869521397218","0.726550585489","120","74","44","2","0","15","2","17","72","7","5"
"82531","75407","1654.42857143","42","17","0.841938180805","0.687838509166","151","121","29","1","0","16","2","22","72","8","4"
"231864","82531","2063.69565217","92","36","0.81884207984","0.696261601629","434","360","67","7","0","17","2","43","72","22","6"
"145841","231864","2711.76086957","46","22","0.855321891649","0.771271453158","215","176","36","3","0","18","2","31","72","16","8"
"111141","145841","1910.08","50","23","0.859304846996","0.724368144969","226","194","30","2","0","19","2","26","72","7","15"
"29574","111141","995.571428571","21","6","0.706938527085","0.463075674579","120","105","13","2","0","20","2","12","72","8","3"
"105087","29574","2719.53125","32","17","0.82812336445","0.768154005729","177","152","21","4","0","21","2","25","72","16","8"
"26843","105087","2506.3","10","8","0.933688484894","0.879409902023","40","4","34","2","0","22","2","15","72","1","1"
"26072","26843","2013.25","12","8","0.926626265726","0.830469469162","30","7","21","2","0","23","2","13","72","2","1"
"149807","26072","2246.63793103","58","25","0.869819167329","0.748763408919","236","195","37","4","0","24","2","23","72","16","5"
"41828","149807","1859.84210526","19","10","0.844816869083","0.750454241178","79","49","26","4","0","25","2","12","72","5","1"
"80475","41828","2155.75","32","17","0.857210313762","0.76477166822","140","77","56","7","0","26","2","15","72","6","5"
