"time","prev_time","pause_mean","pause_cnt","pause_cnt1s","pause_ratio","pause_ratio1s","event_cnt","event_keyboard_cnt","event_mouse_cnt","event_focus_cnt","event_browser_cnt","src_id","ui_id","tgt_len","user_id","edit_distance","rank"
"127796","345993","2046.08474576","59","27","0.944622679896","0.800604087765","139","83","52","4","0","12","2","20","33","7","12"
"151623","127796","1494.02105263","95","39","0.936084894772","0.722350830679","228","165","59","4","0","13","2","22","33","11","10"
"1513698","151623","4528.18654434","327","153","0.978211637989","0.911321809238","817","375","401","40","1","14","1","26","33","30","2"
"209266","1513698","2479.91463415","82","39","0.971744096031","0.84078636759","149","113","30","6","0","15","1","13","33","14","14"
"418256","209266","3187.8125","128","73","0.975574767606","0.891523373245","260","120","127","13","0","16","1","14","33","12","7"
"785343","418256","2391.66139241","316","143","0.962337475473","0.834444312867","648","392","219","36","1","17","1","35","33","35","16"
"314731","785343","1865.70186335","161","59","0.954395976246","0.760223810174","326","190","126","10","0","18","1","25","33","23","14"
"587502","314731","2011.23913043","276","124","0.94485125157","0.783898608005","721","514","189","18","0","19","1","29","33","27","16"
"144706","587502","1965.85915493","71","30","0.96454880931","0.798453415892","133","77","50","6","0","20","1","9","33","11","15"
"271223","144706","1750.18243243","148","57","0.955033312072","0.750843401924","277","209","62","6","0","21","1","18","33","19","14"
"181558","271223","1801.51041667","96","36","0.952560614239","0.766625541149","174","116","54","4","0","22","1","12","33","13","7"
"168175","181558","1862.65517241","87","30","0.963585550766","0.758656161736","129","101","26","2","0","23","1","10","33","11","16"
"472304","168175","2475.13114754","183","79","0.959020037942","0.833223940513","380","233","135","12","0","24","1","19","33","21","6"
"204607","472304","2033.78125","96","35","0.954234214861","0.78545699805","221","110","95","16","0","25","1","11","33","11","11"
"677835","204607","4127.13664596","161","73","0.980281336904","0.900863779533","301","218","75","8","0","26","1","16","33","15","6"
"165995","1","1302.44444444","108","34","0.847399018043","0.632699780114","315","213","96","6","0","0","2","23","49","15","12"
"188963","165995","1277.07377049","122","43","0.824515910522","0.622587490673","403","236","157","10","0","1","2","34","49","29","5"
"104449","188963","1183.86956522","69","19","0.782075462666","0.56372966711","210","176","32","2","0","2","2","28","49","24","12"
"139494","104449","1435.85542169","83","27","0.854344989749","0.656709249143","255","155","91","9","0","3","2","22","49","14","2"
"80083","139494","1247.3","50","13","0.778754542163","0.573305195859","161","132","27","2","0","4","2","22","49","15","9"
"233218","80083","1574.890625","128","38","0.864367244381","0.672040751571","398","214","174","10","0","5","2","28","49","22","8"
"238621","233218","1492.0","132","39","0.825342279179","0.646066356272","431","310","114","7","0","6","2","45","49","43","4"
"186253","238621","1425.66666667","111","33","0.84964537484","0.652263319249","322","211","98","13","0","7","2","27","49","20","4"
"107691","186253","1177.53947368","76","21","0.831016519486","0.592129332999","205","155","48","2","0","8","2","22","49","19","13"
"111973","107691","1826.34615385","52","18","0.848150893519","0.689996695632","203","101","92","10","0","9","2","16","49","12","3"
"124208","111973","1361.58666667","75","21","0.822161213448","0.604985186139","316","245","68","3","0","10","2","19","49","16","2"
"167793","124208","1457.13684211","95","29","0.824992699338","0.641039852676","325","231","84","10","0","11","2","33","49","25","5"
"225702","167793","2681.73333333","75","28","0.891130783068","0.790312004324","240","185","53","2","0","12","2","27","49","21","6"
"87357","225702","1622.82608696","46","15","0.854539418707","0.675160548096","126","99","25","2","0","13","2","17","49","20","8"
"394699","87357","1581.60550459","218","65","0.873551744494","0.679023762411","679","385","270","24","0","14","1","41","49","34","7"
"84926","394699","1185.13793103","58","17","0.809386995737","0.574417728375","197","119","72","6","0","15","1","17","49","12","1"
"211540","84926","1978.5","94","33","0.879167060603","0.732561217737","392","120","246","26","0","16","1","17","49","13","6"
"276468","211540","1657.43537415","147","49","0.881270165082","0.710943038616","399","273","120","6","0","17","1","39","49","32","13"
"221037","276468","1581.70588235","119","44","0.851545216412","0.69367119532","399","229","156","14","0","18","1","28","49","23","16"
"172069","221037","1518.79166667","96","34","0.84735774602","0.660752372595","278","207","69","2","0","19","1","28","49","24","6"
"45824","172069","1345.15384615","26","9","0.763224511173","0.603046438547","103","68","33","2","0","20","1","11","49","7","8"
"243062","45824","2351.58064516","93","38","0.899758086414","0.789749117509","308","168","130","10","0","21","1","19","49","17","16"
"104742","243062","1499.91071429","56","20","0.801922819881","0.6286780852","206","124","72","10","0","22","1","17","49","10","7"
"76463","104742","1019.37704918","61","19","0.813229928201","0.569765769065","161","124","35","2","0","23","1","16","49","15","4"
"164009","76463","1299.38317757","107","31","0.847721771366","0.622368284667","288","199","79","10","0","24","1","22","49","20","1"
"149478","164009","1531.32142857","84","29","0.860534660619","0.670058470143","290","147","133","10","0","25","1","15","49","14","14"
"78861","149478","1293.25","52","18","0.852753579082","0.665297168436","124","114","8","2","0","26","1","17","49","12","8"
"1064483","1","3201.8170347","317","141","0.953491976856","0.860392321907","1635","450","1060","118","7","0","2","34","51","15","16"
"3594","1064483","663.2","5","1","0.92264885921","0.447412353923","12","0","10","2","0","1","2","26","51","0","16"
"933103","3594","3130.87676056","284","103","0.952916237543","0.837712449751","1486","586","845","55","0","2","2","25","51","20","2"
"771327","933103","2780.90601504","266","110","0.959023864068","0.83962443944","1156","277","818","61","0","3","2","19","51","10","1"
"440666","771327","2032.48292683","205","87","0.945521097611","0.796716787771","724","232","447","45","0","4","2","23","51","14","10"
"286648","440666","1649.36477987","159","52","0.914881666713","0.699914180458","669","281","364","24","0","5","2","22","51","22","13"
"1406313","286648","2933.97161572","458","206","0.955519148298","0.853454387466","2010","600","1327","83","0","6","2","35","51","31","13"
"992364","1406313","2925.78018576","323","138","0.95229875328","0.846699396592","1406","781","591","34","0","7","2","31","51","25","3"
"598034","992364","2869.12626263","198","75","0.949924251798","0.832399161252","980","301","615","64","0","8","2","21","51","21","12"
"1473828","598034","3942.32777778","360","147","0.962960399721","0.881690400779","1932","348","1430","154","0","9","2","20","51","13","9"
"577786","1473828","2861.61340206","194","63","0.960828057447","0.83356294545","780","271","450","59","0","10","2","34","51","16","7"
"1521853","577786","3051.92389006","473","181","0.948554163904","0.840763201176","2613","578","1924","111","0","11","2","39","51","30","9"
"1045527","1521853","2929.25219941","341","148","0.955379440225","0.845876768367","1534","357","1094","83","0","12","2","24","51","20","11"
"550251","1045527","2535.07389163","203","80","0.935245915046","0.812658223247","1018","260","674","84","0","13","2","20","51","17","12"
"1900306","550251","3170.84561404","570","238","0.951100506971","0.852490072651","3173","777","2181","199","16","14","1","36","51","31","12"
"303654","1900306","3050.79787234","94","24","0.944413707707","0.815102056946","436","239","190","7","0","15","1","17","51","9","13"
"671794","303654","3198.32673267","202","77","0.961696591515","0.859456916852","1124","301","762","61","0","16","1","17","51","14","9"
"1553376","671794","2729.04814815","540","254","0.948698834023","0.840911665946","2717","713","1889","99","16","17","1","41","51","27","8"
"755141","1553376","2705.40601504","266","106","0.952984939237","0.832132012432","1146","492","588","66","0","18","1","28","51","26","13"
"712035","755141","1698.20833333","384","141","0.915842620096","0.717622027007","1665","729","875","61","0","19","1","39","51","32","12"
"101258","712035","1765.24528302","53","17","0.923956625649","0.730579312252","191","116","73","2","0","20","1","11","51","7","5"
"629502","101258","2225.18656716","268","103","0.947336148257","0.797522486029","1257","473","735","49","0","21","1","20","51","16","6"
"398087","629502","2385.91558442","154","75","0.922991707843","0.808908605405","938","207","669","62","0","22","1","14","51","14","3"
"249978","398087","2252.25961538","104","42","0.937022457976","0.809815263743","482","333","141","8","0","23","1","16","51","15","3"
"586514","249978","2585.24770642","218","95","0.960904599038","0.839608261695","836","416","407","13","0","24","1","24","51","22","4"
"405717","586514","2450.57961783","157","69","0.948298937437","0.82525750708","726","222","477","27","0","25","1","17","51","16","3"
"707860","405717","2488.25925926","270","97","0.94910010454","0.810879269912","1136","389","690","57","0","26","1","16","51","9","11"
"258639","1","1844.36153846","130","43","0.9270334327","0.757550098786","247","197","46","4","0","0","2","15","40","17","13"
"299532","258639","1663.43292683","164","48","0.910764125369","0.702552648799","338","264","67","7","0","1","2","22","40","21","9"
"142239","299532","1095.81081081","111","34","0.855145213338","0.589388283101","299","251","47","1","0","2","2","14","40","18","13"
"149894","142239","1247.08571429","105","28","0.873577327978","0.626509399976","231","148","80","3","0","3","2","20","40","17","9"
"80274","149894","1010.73134328","67","19","0.843598176246","0.564105438872","135","122","12","1","0","4","2","19","40","14","12"
"143928","80274","1509.71764706","85","26","0.891598577066","0.691936245901","176","144","31","1","0","5","2","16","40","21","15"
"262548","143928","1687.85211268","142","50","0.912880692292","0.731024422201","281","220","53","8","0","6","2","22","40","25","9"
"294087","262548","1741.20915033","153","56","0.905871391799","0.735857076307","328","256","64","8","0","7","2","23","40","22","14"
"137429","294087","1007.04237288","118","25","0.864671939692","0.51756907203","234","196","35","3","0","8","2","18","40","18","15"
"191898","137429","1526.31304348","115","37","0.914683842458","0.696354313229","223","155","64","4","0","9","2","13","40","15","14"
"245666","191898","2099.53703704","108","33","0.9230011479","0.762531241604","231","170","58","3","0","10","2","21","40","18","12"
"229017","245666","1297.65605096","157","36","0.889593348965","0.611640183916","322","271","46","5","0","11","2","28","40","30","11"
"254315","229017","1391.05555556","162","49","0.886109745788","0.651738985117","338","286","48","4","0","12","2","26","40","25","15"
"109056","254315","1206.13924051","79","25","0.873725425469","0.599994498239","157","133","23","1","0","13","2","19","40","20","11"
"360456","109056","1599.04901961","204","64","0.904981467918","0.693923807621","440","327","108","5","0","14","1","43","40","36","15"
"165129","360456","1650.75","92","22","0.919699144305","0.698938405731","175","136","32","7","0","15","1","17","40","11","7"
"137159","165129","1479.25","84","25","0.90593398902","0.678737815236","164","131","29","4","0","16","1","18","40","13","9"
"358171","137159","1497.0","217","58","0.90696622563","0.680934525687","481","427","52","2","0","17","1","40","40","36","15"
"124564","358171","957.469026549","113","27","0.868581612665","0.502456568511","200","184","15","1","0","18","1","23","40","23","5"
"252309","124564","1614.41258741","143","46","0.914993123511","0.697834797807","291","229","59","3","0","19","1","27","40","24","9"
"74098","252309","1118.0","58","18","0.875111339037","0.598666630678","112","92","19","1","0","20","1","12","40","7","8"
"109579","74098","1034.85227273","88","20","0.831062521103","0.513483422919","217","206","10","1","0","21","1","20","40","15","5"
"107769","109579","1048.6","90","25","0.875706371962","0.546103239336","177","151","25","1","0","22","1","15","40","15","12"
"59985","107769","933.611111111","54","11","0.840460115029","0.50032508127","111","92","18","1","0","23","1","15","40","11","15"
"138782","59985","1234.07","100","30","0.889214739664","0.64002536352","195","166","28","1","0","24","1","19","40","18","3"
"205685","138782","2230.40229885","87","32","0.943408610254","0.805420910616","185","145","36","4","0","25","1","11","40","10","15"
"144950","205685","1167.85849057","106","24","0.854039323905","0.569706795447","237","176","58","3","0","26","1","19","40","15","15"
"329709","1","1207.99215686","255","99","0.934272343187","0.662408366165","528","343","173","12","0","0","1","13","77","17","5"
"122335","329709","948.368421053","114","36","0.883753627335","0.524159071402","245","167","76","2","0","1","1","24","77","21","7"
"163373","122335","953.84516129","155","51","0.904959815881","0.527186254767","338","288","48","2","0","2","1","16","77","19","8"
"167436","163373","1089.55319149","141","54","0.917526696768","0.624734226809","279","139","125","15","0","3","1","15","77","9","12"
"125763","167436","976.67826087","115","38","0.893092562995","0.552801698433","213","147","60","6","0","4","1","21","77","17","6"
"165060","125763","964.264900662","151","40","0.882127711135","0.510505270811","373","189","171","13","0","5","1","20","77","18","16"
"335364","165060","1167.8740458","262","90","0.91239071576","0.628636347372","603","255","309","19","20","6","1","24","77","25","1"
"197989","335364","1175.85714286","154","47","0.91460636702","0.598381728278","338","215","121","2","0","7","1","21","77","21","5"
"172226","197989","1113.67142857","140","40","0.905287238861","0.599381045835","361","208","143","10","0","8","1","13","77","15","9"
"94756","172226","1010.62790698","86","32","0.91724006923","0.594917472245","149","103","44","2","0","9","1","12","77","11","12"
"192411","94756","1351.74418605","129","39","0.906263155433","0.638632926392","433","350","77","6","0","10","1","12","77","16","14"
"246165","192411","1075.15270936","203","65","0.886624824813","0.578254422846","580","259","279","20","22","11","1","22","77","26","15"
"239130","246165","1161.7486911","191","70","0.927922050767","0.624651863003","377","240","128","9","0","12","1","23","77","19","10"
"115785","239130","1032.56565657","99","38","0.882877747549","0.572483482316","255","160","93","2","0","13","1","17","77","18","13"
"245145","115785","1255.87647059","170","57","0.870909053825","0.594615431683","865","57","530","22","256","14","2","35","77","12","9"
"117370","245145","1457.93150685","73","33","0.906781971543","0.71358950328","237","32","177","7","21","15","2","17","77","5","1"
"85267","117370","1059.85714286","70","21","0.870090421851","0.532738339569","267","37","221","9","0","16","2","15","77","7","5"
"245530","85267","1712.29323308","133","59","0.927524131471","0.749928725614","465","47","316","11","91","17","2","36","77","16","2"
"134495","245530","1433.65116279","86","39","0.916718093609","0.698018513699","239","40","169","8","22","18","2","25","77","11","9"
"101873","134495","3780.5","26","12","0.964858205805","0.875796334652","124","9","52","2","61","19","2","29","77","8","10"
"35650","101873","1214.44444444","27","15","0.919775596073","0.733576437588","55","16","37","2","0","20","2","11","77","5","1"
"176270","35650","1795.44444444","90","38","0.916718670222","0.747058489817","272","43","218","11","0","21","2","21","77","8","1"
"75716","176270","1227.67272727","55","18","0.891779808759","0.63517618469","154","26","120","8","0","22","2","14","77","6","4"
"61928","75716","1317.83333333","42","21","0.893763725617","0.686167807777","119","38","79","2","0","23","2","12","77","5","5"
"262957","61928","1238.78571429","196","74","0.923352487289","0.649486417931","465","212","251","2","0","24","2","22","77","18","11"
"65351","262957","1117.30769231","52","25","0.889045309177","0.664044926627","146","50","94","2","0","25","2","11","77","6","10"
"109413","65351","1325.88157895","76","36","0.920978311535","0.685549249175","169","44","120","5","0","26","2","14","77","8","2"
"100404","1","1122.97560976","82","33","0.917134775507","0.648480140233","195","139","48","8","0","0","1","12","55","14","11"
"191607","100404","1676.99082569","109","51","0.953994373901","0.791714290188","280","191","81","8","0","1","1","23","55","23","15"
"100852","191607","1386.39705882","68","25","0.934785626463","0.705132273034","153","137","14","2","0","2","1","14","55","19","17"
"201627","100852","2039.21052632","95","43","0.960808820247","0.813021073567","251","138","101","12","0","3","1","18","55","16","15"
"97296","201627","1064.14117647","85","31","0.929657950995","0.608812284164","176","160","14","2","0","4","1","15","55","12","15"
"97066","97296","1187.93333333","75","19","0.917880617312","0.566140564152","155","132","21","2","0","5","1","16","55","13","14"
"149057","97066","1308.81308411","107","32","0.939526489866","0.637514507873","180","163","15","2","0","6","1","19","55","24","15"
"116693","149057","1065.19607843","102","30","0.931075557231","0.568594517238","183","157","24","2","0","7","1","20","55","24","16"
"125040","116693","1169.64646465","99","33","0.926063659629","0.615587012156","179","164","13","2","0","8","1","18","55","18","16"
"69905","125040","1156.45614035","57","18","0.942965453115","0.616279236106","97","88","7","2","0","9","1","10","55","15","14"
"88678","69905","1047.83333333","78","21","0.921660389274","0.537935000789","152","142","8","2","0","10","1","16","55","17","16"
"129392","88678","1144.75","104","31","0.920103252133","0.572299678496","215","172","41","2","0","11","1","23","55","28","8"
"181333","129392","1463.8034188","117","53","0.944477839114","0.726729277076","232","188","42","2","0","12","1","17","55","20","13"
"76345","181333","903.717948718","78","20","0.923308664615","0.440290785251","157","141","14","2","0","13","1","16","55","13","4"
"141416","76345","3662.65789474","38","19","0.984195564858","0.891624710075","101","17","82","2","0","14","2","32","55","12","6"
"71151","141416","2156.6875","32","17","0.969965285098","0.833466852188","82","26","54","2","0","15","2","14","55","5","14"
"64397","71151","2406.53846154","26","13","0.971629113157","0.827973352796","59","15","42","2","0","16","2","13","55","6","16"
"123148","64397","4607.0","26","16","0.972667034787","0.914582453633","78","19","47","12","0","17","2","39","55","6","3"
"83712","123148","2110.87179487","39","22","0.983419342508","0.873291762232","74","33","39","2","0","18","2","30","55","9","11"
"60673","83712","4571.23076923","13","8","0.979447200567","0.929111796021","43","9","32","2","0","19","2","27","55","2","7"
"32201","60673","2637.75","12","7","0.982981894972","0.890904009192","30","5","23","2","0","20","2","11","55","3","1"
"55350","32201","2963.88888889","18","10","0.96386630533","0.86","54","25","27","2","0","21","2","19","55","4","15"
"40937","55350","2000.45","20","9","0.977331020837","0.795441776388","42","15","25","2","0","22","2","14","55","5","4"
"39462","40937","1555.92","25","11","0.9857077695","0.782727687395","50","20","28","2","0","23","2","12","55","3","9"
"82841","39462","2335.42857143","35","18","0.986709479606","0.873263239217","67","33","32","2","0","24","2","21","55","6","11"
"48616","82841","1875.04","25","9","0.964209313806","0.741854533487","69","27","40","2","0","25","2","10","55","6","6"
"19788","48616","2404.375","8","3","0.972053769962","0.760511421063","22","7","13","2","0","26","2","15","55","2","12"
"167229","1","896.773049645","141","34","0.756118854983","0.425470462659","998","309","86","2","601","0","1","16","75","18","10"
"212123","167229","948.103448276","174","42","0.777709159309","0.446849233699","1172","366","94","2","710","1","1","25","75","24","2"
"166976","212123","933.423357664","137","36","0.765852577616","0.443776351092","1133","283","111","5","734","2","1","19","75","20","10"
"249511","166976","1137.99425287","174","43","0.793596274313","0.516133557238","910","617","87","6","200","3","1","15","75","10","10"
"167738","249511","785.808917197","157","32","0.735504179137","0.330485638317","932","375","126","2","429","4","1","19","75","13","13"
"174388","167738","1122.67479675","123","28","0.791849209808","0.512254283552","702","348","80","6","268","5","1","22","75","19","11"
"293754","174388","1090.70833333","216","58","0.802007802447","0.531288084588","959","668","86","5","200","6","1","32","75","31","16"
"189979","293754","887.463414634","164","30","0.766105727475","0.367487985514","832","368","73","6","385","7","1","22","75","21","7"
"130004","189979","792.897435897","117","21","0.713585735824","0.340520291683","651","378","58","2","213","8","1","16","75","16","10"
"145948","130004","1115.55555556","108","30","0.82549949297","0.545187326993","519","275","52","2","190","9","1","15","75","15","16"
"208300","145948","913.366666667","180","45","0.789275084013","0.436735477676","762","453","78","2","229","10","1","20","75","19","11"
"260485","208300","988.155","200","48","0.758703956082","0.449077682016","915","637","38","4","236","11","1","30","75","29","13"
"212246","260485","911.371584699","183","49","0.785791016085","0.44969045353","819","447","82","8","282","12","1","24","75","20","5"
"142658","212246","966.518518519","108","25","0.731708000953","0.407274740989","955","364","71","2","518","13","1","23","75","21","8"
"241690","142658","770.761904762","231","53","0.736670942116","0.351702594232","1505","573","139","5","788","14","2","31","75","33","13"
"100776","241690","835.976744186","86","25","0.713403985076","0.382432325157","788","242","79","2","465","15","2","20","75","9","5"
"83198","100776","924.028985507","69","15","0.766340537032","0.409733407053","521","137","67","2","315","16","2","12","75","8","2"
"255887","83198","867.309090909","220","53","0.745672894676","0.387100556105","2110","433","210","2","1465","17","2","30","75","27","12"
"171094","255887","788.460526316","152","31","0.700468748174","0.332694308392","1227","530","96","6","595","18","2","20","75","22","8"
"193640","171094","1007.42105263","152","43","0.790787027474","0.483458996075","1058","440","108","2","508","19","2","31","75","20","3"
"46772","193640","1219.58064516","31","11","0.808325493885","0.572586162661","362","44","32","2","284","20","2","12","75","2","8"
"110148","46772","993.094117647","85","27","0.766359806805","0.482278389077","675","141","109","3","422","21","2","15","75","10","3"
"119336","110148","1224.24390244","82","26","0.84122142522","0.591087350003","418","238","49","2","129","22","2","20","75","9","16"
"117410","119336","936.581632653","98","20","0.781747721659","0.438897879227","798","150","101","2","545","23","2","14","75","8","1"
"145914","117410","965.9","120","39","0.794358320655","0.485717614485","754","290","103","2","359","24","2","19","75","16","1"
"119586","145914","1043.94382022","89","20","0.776938772097","0.447911962939","624","233","44","2","345","25","2","11","75","9","8"
"74042","119586","879.209677419","62","17","0.736217282083","0.398908727479","558","101","71","4","382","26","2","16","75","7","7"
"97435","1","2074.15909091","44","21","0.936655206035","0.807656386309","115","53","61","1","0","0","2","19","24","5","7"
"88841","97435","1333.55172414","58","17","0.870611541968","0.608953073468","161","116","44","1","0","1","2","24","24","10","2"
"153163","88841","1577.69230769","91","36","0.93736737985","0.732787944869","200","114","85","1","0","2","2","19","24","11","7"
"88681","153163","1556.32075472","53","25","0.930131595268","0.753058716072","108","69","38","1","0","3","2","17","24","9","6"
"68732","88681","1465.78571429","42","15","0.895696327766","0.672801606239","99","74","24","1","0","4","2","17","24","9","3"
"43975","68732","1412.03703704","27","9","0.866969869244","0.641455372371","83","35","47","1","0","5","2","20","24","6","1"
"222806","43975","1311.82911392","158","50","0.930266689407","0.677970970261","271","234","36","1","0","6","2","27","24","24","10"
"173053","222806","1644.04040404","99","46","0.940521112029","0.775005345183","198","127","70","1","0","7","2","25","24","17","5"
"84368","173053","2554.19354839","31","12","0.938507490992","0.818829413996","74","54","19","1","0","8","2","16","24","7","3"
"170128","84368","2429.03030303","66","29","0.942325778238","0.82934026145","154","105","48","1","0","9","2","14","24","10","3"
"121389","170128","1660.48484848","66","29","0.902816564928","0.723945332773","180","93","82","5","0","10","2","23","24","13","1"
"254276","121389","1580.09589041","146","55","0.90725825481","0.712359798015","323","261","61","1","0","11","2","33","24","25","13"
"127877","254276","2158.21428571","56","25","0.945126957936","0.818700782783","132","67","64","1","0","12","2","24","24","12","2"
"104622","127877","1760.40740741","54","23","0.908623425283","0.752136261972","141","90","50","1","0","13","2","21","24","9","1"
"381665","104622","1858.05699482","193","70","0.939580522186","0.759692400403","388","287","91","10","0","14","1","29","24","29","16"
"103196","381665","1050.43333333","90","26","0.916111089577","0.564605217256","167","136","26","5","0","15","1","17","24","9","10"
"241560","103196","1831.256","125","51","0.947619639013","0.769817022686","244","157","78","9","0","16","1","16","24","12","15"
"334803","241560","1226.4","240","80","0.87913190742","0.623282945493","523","445","66","5","7","17","1","35","24","30","1"
"150745","334803","1102.41666667","120","31","0.877574712262","0.554744767654","269","196","72","1","0","18","1","22","24","23","15"
"219247","150745","1405.12056738","141","51","0.903647484344","0.672520034482","293","240","52","1","0","19","1","26","24","22","10"
"56311","219247","987.12244898","49","17","0.858961836941","0.537497114241","108","87","20","1","0","20","1","9","24","9","5"
"178422","56311","1585.1372549","102","36","0.906188698703","0.69556444833","242","172","69","1","0","21","1","16","24","15","1"
"67437","178422","1131.57407407","54","17","0.906104957219","0.560315553776","102","84","17","1","0","22","1","12","24","13","13"
"46441","67437","896.785714286","42","10","0.811029047609","0.410197885489","93","86","6","1","0","23","1","14","24","10","2"
