"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","61","0","start","start","","","","","","","","","","23","0.0","1"
"0","61","11","scroll","browser","","","","","","","","","","23","6.86916121297e-05","1"
"0","61","114","mouseenter","mouse","mouse","target_textbox","","","481","453","","mouse","1","23","0.000711894889344","1"
"0","61","1171","mouseover","mouse","mouse","centercol","","","743","368","","mouse","1","23","0.00731253434581","1"
"0","61","2529","mouseout","mouse","mouse","centercol","","","787","175","","mouse","1","23","0.0157928260978","1"
"0","61","2531","mouseover","mouse","mouse","","","","787","175","","mouse","1","23","0.0158053154818","1"
"0","61","3033","mousedown","mouse","mouse","","","","792","170","","mouse","1","23","0.0189401508718","1"
"0","61","3044","scroll","browser","","","","","","","","","","23","0.0190088424839","1"
"0","61","3194","mouseup","mouse","mouse","","","","792","151","","mouse","1","23","0.0199455462857","1"
"0","61","3396","mousedown","mouse","mouse","","","","792","151","","mouse","1","23","0.021206974072","1"
"0","61","3407","scroll","browser","","","","","","","","","","23","0.0212756656842","1"
"0","61","3554","mouseup","mouse","mouse","","","","792","132","","mouse","1","23","0.0221936354099","1"
"0","61","3787","mousedown","mouse","mouse","","","","792","132","","mouse","1","23","0.0236486486486","1"
"0","61","3807","scroll","browser","","","","","","","","","","23","0.0237735424889","1"
"0","61","3834","mouseup","mouse","mouse","","","","792","113","","mouse","1","23","0.0239421491732","1"
"0","61","3857","mousedown","mouse","mouse","","","","792","113","","mouse","1","23","0.0240857770895","1"
"0","61","3867","scroll","browser","","","","","","","","","","23","0.0241482240096","1"
"0","61","3884","mouseup","mouse","mouse","","","","792","94","","mouse","1","23","0.0242543837738","1"
"0","61","4057","mousedown","mouse","mouse","","","","792","94","","mouse","1","23","0.0253347154918","1"
"0","61","4068","scroll","browser","","","","","","","","","","23","0.025403407104","1"
"0","61","4217","mouseup","mouse","mouse","","","","792","75","","mouse","1","23","0.0263338662137","1"
"0","61","5188","mouseout","mouse","mouse","","","","780","125","","mouse","1","23","0.0323974621572","1"
"0","61","5191","mouseover","mouse","mouse","centercol","","","780","125","","mouse","1","23","0.0324161962332","1"
"0","61","11835","keypress","keyboard","keyboard","target_textbox","","","","","ا","input","","23","0.0739059299595","1"
"0","61","12031","keypress","keyboard","keyboard","target_textbox","","","","","ت","input","","23","0.0751298895938","1"
"0","61","12087","keypress","keyboard","keyboard","target_textbox","","","","","ب","input","","23","0.0754795923465","1"
"0","61","12303","keypress","keyboard","keyboard","target_textbox","","","","","د","input","","23","0.0768284458211","1"
"0","61","12538","keypress","keyboard","keyboard","target_textbox","","","","","ا","input","","23","0.0782959484438","1"
"0","61","12895","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.080525303492","1"
"0","61","12935","keypress","keyboard","keyboard","target_textbox","","","","","ً","input","","23","0.0807750911725","1"
"0","61","13060","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.081555677674","1"
"0","61","13815","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0862704201429","1"
"0","61","13975","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0872695708648","1"
"0","61","14143","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0883186791227","1"
"0","61","14345","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0895801069091","1"
"0","61","14479","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0904168956387","1"
"0","61","14678","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0916595893491","1"
"0","61","14682","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0916845681171","1"
"0","61","15439","keypress","keyboard","keyboard","target_textbox","","","","","ب","input","","23","0.09641179997","1"
"0","61","15671","keypress","keyboard","keyboard","target_textbox","","","","","ت","input","","23","0.0978605685168","1"
"0","61","15959","keypress","keyboard","keyboard","target_textbox","","","","","د","input","","23","0.0996590398162","1"
"0","61","16247","keypress","keyboard","keyboard","target_textbox","","","","","ا","input","","23","0.101457511116","1"
"0","61","16798","keypress","keyboard","keyboard","target_textbox","","","","","ء","input","","23","0.104898336414","1"
"0","61","17166","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.107196383074","1"
"0","61","17191","keypress","keyboard","keyboard","target_textbox","","","","","ً","input","","23","0.107352500375","1"
"0","61","17312","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.108108108108","1"
