"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","59","0","start","start","","","","","","","","","","23","0.0","1"
"0","59","96","mouseenter","mouse","mouse","source_textbox","","","552","333","","","","23","0.000214006741212","1"
"0","59","199","focusin","focus","","target_textbox","","","","","","","","23","0.000443618140638","1"
"0","59","1478","mouseover","mouse","mouse","target_textbox","","","718","396","","","","23","0.00329481211992","1"
"0","59","2186","mousedown","mouse","mouse","target_textbox","","","706","478","","mouse","1","23","0.00487311183636","1"
"0","59","2314","click","mouse","mouse","target_textbox","","","707","478","","mouse","1","23","0.00515845415797","1"
"0","59","6018","mousedown","mouse","mouse","target_textbox","","","840","436","","mouse","1","23","0.0134155475897","1"
"0","59","6122","click","mouse","mouse","target_textbox","","","841","435","","mouse","1","23","0.0136473882261","1"
"0","59","8938","keypress","keyboard","keyboard","target_textbox","","","","","ب","input","","23","0.0199249193016","1"
"0","59","10687","keypress","keyboard","keyboard","target_textbox","","","","","د","input","","23","0.0238238546181","1"
"0","59","11383","keypress","keyboard","keyboard","target_textbox","","","","","ء","input","","23","0.0253754034919","1"
"0","59","12249","keypress","keyboard","keyboard","target_textbox","","","","","ا","input","","23","0.0273059226366","1"
"0","59","12591","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0280683216521","1"
"0","59","13192","keypress","keyboard","keyboard","target_textbox","","","","","م","input","","23","0.0294080930216","1"
"0","59","13463","keypress","keyboard","keyboard","target_textbox","","","","","ن","input","","23","0.0300122162181","1"
"0","59","13855","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0308860770781","1"
"0","59","15863","keypress","keyboard","keyboard","target_textbox","","","","","س","input","","23","0.0353623847485","1"
"0","59","16231","keypress","keyboard","keyboard","target_textbox","","","","","ن","input","","23","0.0361827439231","1"
"0","59","17559","keypress","keyboard","keyboard","target_textbox","","","","","ة","input","","23","0.0391431705099","1"
"0","59","17887","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.039874360209","1"
"0","59","19423","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.0432984680684","1"
"0","59","19792","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.0441210564799","1"
"0","59","20032","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.044656073333","1"
