"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","49","0","start","start","","","","","","","","","","23","0.0","2"
"0","49","68","mouseenter","mouse","mouse","source_textbox","","","509","176","","mouse","1","23","0.000409650893099","2"
"0","49","219","mouseover","mouse","mouse","token","1870,","2","553","152","","mouse","1","23","0.00131931684689","2"
"0","49","242","mouseover","mouse","mouse","source_textbox","","","566","145","","mouse","1","23","0.00145787523721","2"
"0","49","266","mouseover","mouse","mouse","token","flags","3","575","140","","mouse","1","23","0.00160245790536","2"
"0","49","2546","mouseover","mouse","mouse","source_textbox","","","586","131","","mouse","1","23","0.0153378113799","2"
"0","49","2915","mouseover","mouse","mouse","token","1870,","2","554","135","","mouse","1","23","0.0175607699027","2"
"0","49","2930","mouseover","mouse","mouse","source_textbox","","","539","158","","mouse","1","23","0.0176511340703","2"
"0","49","2954","mouseover","mouse","mouse","token","Emperor","9","532","195","","mouse","1","23","0.0177957167385","2"
"0","49","2970","mouseover","mouse","mouse","source_textbox","","","532","214","","mouse","1","23","0.0178921051839","2"
"0","49","3034","mouseover","mouse","mouse","token","for","16","560","255","","mouse","1","23","0.0182776589656","2"
"0","49","3051","mouseover","mouse","mouse","source_textbox","","","567","261","","mouse","1","23","0.0183800716889","2"
"0","49","3235","mouseover","mouse","mouse","token","for","16","563","270","","mouse","1","23","0.0194885388114","2"
"0","49","3242","mouseover","mouse","mouse","source_textbox","","","561","283","","mouse","1","23","0.0195307087563","2"
"0","49","3274","mouseover","mouse","mouse","centercol","","","550","361","","mouse","1","23","0.0197234856472","2"
"0","49","3282","mouseover","mouse","mouse","target_textbox","","","549","376","","mouse","1","23","0.0197716798699","2"
"0","49","7027","mousedown","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.0423326003795","2"
"0","49","7091","click","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.0427181541613","2"
"0","49","7194","mousedown","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.0433386547788","2"
"0","49","7283","dblclick","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.0438748155065","2"
"0","49","7362","mousedown","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.0443507334558","2"
"0","49","7523","click","mouse","mouse","target_textbox","","","783","389","","mouse","1","23","0.045320642188","2"
"0","49","25792","keypress","keyboard","keyboard","target_textbox","","","","","ا","input","","23","0.155378174041","2"
"0","49","25919","keypress","keyboard","keyboard","target_textbox","","","","","ب","input","","23","0.156143257327","2"
