"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","76","0","start","start","","","","","","","","","","23","0.0","1"
"0","76","455","mouseenter","mouse","mouse","centercol","","","148","239","","","","23","0.00371319448978","1"
"0","76","671","mouseover","mouse","mouse","token","family.","22","287","309","","","","23","0.00547594176405","1"
"0","76","692","mouseover","mouse","mouse","source_textbox","","","306","326","","","","23","0.00564731997127","1"
"0","76","882","mouseover","mouse","mouse","centercol","","","309","339","","","","23","0.00719788470327","1"
"0","76","905","mouseover","mouse","mouse","target_textbox","","","291","383","","","","23","0.00738558464451","1"
"0","76","946","mouseover","mouse","mouse","centercol","","","260","503","","","","23","0.00772018019194","1"
"0","76","990","mouseleave","mouse","mouse","centercol","","","252","548","","","","23","0.00807925834041","1"
"0","76","1636","mousedown","mouse","mouse","","","","237","549","","mouse","1","23","0.0133511784292","1"
"0","76","1667","scroll","browser","","","","","","","","","","23","0.0136041653065","1"
"0","76","1683","scroll","browser","","","","","","","","","","23","0.0137347391787","1"
"0","76","1710","scroll","browser","","","","","","","","","","23","0.013955082588","1"
"0","76","1731","scroll","browser","","","","","","","","","","23","0.0141264607952","1"
"0","76","1753","scroll","browser","","","","","","","","","","23","0.0143059998694","1"
"0","76","1773","scroll","browser","","","","","","","","","","23","0.0144692172096","1"
"0","76","1793","scroll","browser","","","","","","","","","","23","0.0146324345498","1"
"0","76","1816","scroll","browser","","","","","","","","","","23","0.0148201344911","1"
"0","76","1838","scroll","browser","","","","","","","","","","23","0.0149996735653","1"
"0","76","1859","scroll","browser","","","","","","","","","","23","0.0151710517725","1"
"0","76","1879","scroll","browser","","","","","","","","","","23","0.0153342691128","1"
"0","76","1901","scroll","browser","","","","","","","","","","23","0.015513808187","1"
"0","76","1924","scroll","browser","","","","","","","","","","23","0.0157015081282","1"
"0","76","1944","scroll","browser","","","","","","","","","","23","0.0158647254684","1"
"0","76","1964","scroll","browser","","","","","","","","","","23","0.0160279428086","1"
