"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","13","0","start","start","","","","","","","","","","23","0.0","2"
"0","13","40","mouseenter","mouse","mouse","token","Empress,","14","477","254","","mouse","1","23","0.000650438232759","2"
"0","13","8027","mouseover","mouse","mouse","source_textbox","","","487","245","","mouse","1","23","0.130526692359","2"
"0","13","8614","mouseover","mouse","mouse","token","members","18","687","247","","mouse","1","23","0.140071873425","2"
"0","13","8636","mouseover","mouse","mouse","token","of","19","728","255","","mouse","1","23","0.140429614453","2"
"0","13","8646","mouseover","mouse","mouse","token","the","20","752","261","","mouse","1","23","0.140592224011","2"
"0","13","8657","mouseover","mouse","mouse","source_textbox","","","782","270","","mouse","1","23","0.140771094525","2"
"0","13","8702","mouseover","mouse","mouse","centercol","","","880","305","","mouse","1","23","0.141502837537","2"
"0","13","31620","mouseover","mouse","mouse","maincol","","","1111","391","","mouse","1","23","0.514171422996","2"
"0","13","39461","mouseover","mouse","mouse","centercol","","","1107","395","","mouse","1","23","0.641673577573","2"
"0","13","39570","mouseover","mouse","mouse","source_textbox","","","759","343","","mouse","1","23","0.643446021757","2"
"0","13","39602","mouseover","mouse","mouse","centercol","","","712","346","","mouse","1","23","0.643966372343","2"
"0","13","41974","mouseover","mouse","mouse","source_textbox","","","577","343","","mouse","1","23","0.682537359546","2"
"0","13","42042","mouseover","mouse","mouse","token","members","18","684","256","","mouse","1","23","0.683643104542","2"
"0","13","42060","mouseover","mouse","mouse","source_textbox","","","742","238","","mouse","1","23","0.683935801746","2"
"0","13","42138","mouseover","mouse","mouse","centercol","","","880","243","","mouse","1","23","0.6852041563","2"
"0","13","43083","mouseover","mouse","mouse","","","","1120","421","","mouse","1","23","0.700570759549","2"
"0","13","58023","mouseover","mouse","mouse","maincol","","","1111","438","","mouse","1","23","0.943509439485","2"
"0","13","58037","mouseover","mouse","mouse","centercol","","","1097","445","","mouse","1","23","0.943737092866","2"
"0","13","58102","mouseover","mouse","mouse","target_textbox","","","870","502","","mouse","1","23","0.944794054995","2"
"0","13","58126","mouseover","mouse","mouse","form-tgt-input","","","769","524","","mouse","1","23","0.945184317934","2"
"0","13","58161","mouseover","mouse","mouse","maincol","","","644","563","","mouse","1","23","0.945753451388","2"
"0","13","58173","mouseover","mouse","mouse","footer","","","613","575","","mouse","1","23","0.945948582858","2"
"0","13","58511","mouseover","mouse","mouse","maincol","","","496","562","","mouse","1","23","0.951444785925","2"
"0","13","58520","mouseover","mouse","mouse","form-tgt-input","","","475","550","","mouse","1","23","0.951591134527","2"
"0","13","58531","mouseover","mouse","mouse","form_submit","","","462","542","","mouse","1","23","0.951770005041","2"
"0","13","58541","mouseover","mouse","mouse","form-tgt-input","","","454","534","","mouse","1","23","0.951932614599","2"
"0","13","60092","mouseover","mouse","mouse","form_submit","","","438","538","","mouse","1","23","0.977153357074","2"
"0","13","61396","mousedown","mouse","mouse","form_submit","","","438","548","","mouse","1","23","0.998357643462","2"
"0","13","61398","focusout","focus","","target_textbox","","","","","","","","23","0.998390165374","2"
"0","13","61402","focusin","focus","","form_submit","","","","","","","","23","0.998455209197","2"
"0","13","61494","mouseup","mouse","mouse","form_submit","","","438","548","","mouse","1","23","0.999951217133","2"
"0","13","61497","end","end","","","","","","","","","","23","1.0","2"
"1","13","0","start","start","","","","","","","","","","35","0.0","2"
"1","13","36","mouseenter","mouse","mouse","form_submit","","","438","548","","mouse","1","35","0.000251579359311","2"
"1","13","8496","mouseover","mouse","mouse","centercol","","","400","553","","mouse","1","35","0.0593727287975","2"
"1","13","9627","mouseover","mouse","mouse","target_textbox","","","410","513","","mouse","1","35","0.0672765136691","2"
"1","13","11086","mouseover","mouse","mouse","centercol","","","900","421","","mouse","1","35","0.0774724660368","2"
"1","13","17747","mouseover","mouse","mouse","target_textbox","","","865","444","","mouse","1","35","0.124021635825","2"
"1","13","22485","mousedown","mouse","mouse","target_textbox","","","416","371","","mouse","1","35","0.157132274836","2"
"1","13","23749","click","mouse","mouse","target_textbox","","","694","436","","mouse","1","35","0.165965505675","2"
"1","13","27064","mousedown","mouse","mouse","target_textbox","","","692","430","","mouse","1","35","0.189131771678","2"
"1","13","27165","click","mouse","mouse","target_textbox","","","692","430","","mouse","1","35","0.189837591547","2"
"1","13","27763","keypress","keyboard","keyboard","target_textbox","","","","","enter","control","","35","0.194016604238","2"
"1","13","28162","keypress","keyboard","keyboard","target_textbox","","","","","enter","control","","35","0.196804942137","2"
"1","13","33342","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","35","0.233004416615","2"
