"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","71","0","start","start","","","","","","","","","","23","0.0","1"
"0","71","20","mouseenter","mouse","mouse","target_textbox","","","709","383","","","","23","0.000145868280942","1"
"0","71","2337","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.0170447086281","1"
"0","71","2585","keypress","keyboard","keyboard","target_textbox","","","","","V","input","","23","0.0188534753118","1"
"0","71","3025","keypress","keyboard","keyboard","target_textbox","","","","","divide","control","","23","0.0220625774925","1"
"0","71","3209","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.0234045656772","1"
"0","71","3361","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0245131646124","1"
"0","71","4322","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0315221355116","1"
"0","71","4449","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0324483990956","1"
"0","71","4577","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0333819560936","1"
"0","71","4721","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0344322077164","1"
"0","71","4857","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0354241120268","1"
"0","71","5446","mouseover","mouse","mouse","centercol","","","706","343","","","","23","0.0397199329006","1"
"0","71","5453","mouseover","mouse","mouse","source_textbox","","","696","291","","","","23","0.0397709867989","1"
"0","71","5477","mouseover","mouse","mouse","header","","","653","96","","","","23","0.0399460287361","1"
"0","71","5493","mouseleave","mouse","mouse","header","","","636","-7","","","","23","0.0400627233608","1"
"0","71","5949","mouseenter","mouse","mouse","","","","665","6","","","","23","0.0433885201663","1"
"0","71","5973","mouseover","mouse","mouse","header","","","668","25","","","","23","0.0435635621034","1"
"0","71","5999","mouseover","mouse","mouse","","","","669","54","","","","23","0.0437531908686","1"
"0","71","6029","mouseover","mouse","mouse","header","","","667","75","","","","23","0.0439719932901","1"
"0","71","6061","mouseover","mouse","mouse","maincol","","","660","101","","","","23","0.0442053825396","1"
"0","71","6085","mouseover","mouse","mouse","source_textbox","","","657","113","","","","23","0.0443804244767","1"
"0","71","6261","mouseover","mouse","mouse","token","(then","10","648","189","","","","23","0.045664065349","1"
"0","71","6293","mouseover","mouse","mouse","source_textbox","","","649","210","","","","23","0.0458974545985","1"
"0","71","6365","mouseover","mouse","mouse","token","members","18","664","255","","","","23","0.0464225804099","1"
"0","71","6381","mouseover","mouse","mouse","source_textbox","","","669","269","","","","23","0.0465392750346","1"
"0","71","6485","mouseover","mouse","mouse","centercol","","","686","342","","","","23","0.0472977900955","1"
"0","71","6629","mouseover","mouse","mouse","target_textbox","","","689","356","","","","23","0.0483480417183","1"
"0","71","8589","mouseover","mouse","mouse","centercol","","","792","344","","","","23","0.0626431332507","1"
"0","71","8597","mouseover","mouse","mouse","source_textbox","","","783","329","","","","23","0.0627014805631","1"
"0","71","8637","mouseover","mouse","mouse","token","members","18","739","262","","","","23","0.0629932171249","1"
"0","71","8653","mouseover","mouse","mouse","source_textbox","","","730","243","","","","23","0.0631099117497","1"
"0","71","8701","mouseover","mouse","mouse","token","Emperor","11","715","204","","","","23","0.063459995624","1"
"0","71","9817","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.0715994457005","1"
"0","71","9921","keypress","keyboard","keyboard","target_textbox","","","","","A","input","","23","0.0723579607614","1"
"0","71","10169","keypress","keyboard","keyboard","target_textbox","","","","","numpad 2","control","","23","0.0741667274451","1"
"0","71","10377","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0756837575669","1"
"0","71","11025","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.0804098898694","1"
"0","71","11185","keypress","keyboard","keyboard","target_textbox","","","","","9","input","","23","0.081576836117","1"
"0","71","11857","keydown","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0864780103566","1"
"0","71","12153","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.0886368609146","1"
"0","71","12569","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.0916709211582","1"
"0","71","13249","keypress","keyboard","keyboard","target_textbox","","","","","0","input","","23","0.0966304427102","1"
"0","71","14345","keypress","keyboard","keyboard","target_textbox","","","","",",","input","","23","0.104624024506","1"
"0","71","14497","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.105732623441","1"
"0","71","22698","keypress","keyboard","keyboard","target_textbox","","","","","F4","control","","23","0.165545912041","1"
"0","71","22818","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.166421121727","1"
"0","71","22994","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.167704762599","1"
"0","71","23089","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.168397636934","1"
"0","71","23186","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.169105098096","1"
"0","71","23689","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.172773685362","1"
"0","71","23826","keypress","keyboard","keyboard","target_textbox","","","","","F","input","","23","0.173772883087","1"
"0","71","23953","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.174699146671","1"
"0","71","24089","keypress","keyboard","keyboard","target_textbox","","","","","numpad 8","control","","23","0.175691050981","1"
"0","71","24297","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.177208081103","1"
"0","71","24409","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.178024943476","1"
"0","71","24521","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.178841805849","1"
"0","71","24690","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.180074392823","1"
"0","71","29113","keypress","keyboard","keyboard","target_textbox","","","","","numpad 6","control","","23","0.212333163154","1"
"0","71","29377","keydown","keyboard","keyboard","target_textbox","","","","","alt","control","","23","0.214258624462","1"
