"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","54","0","start","start","","","","","","","","","","23","0.0","1"
"0","54","77","mouseenter","mouse","mouse","target_textbox","","","851","412","","mouse","1","23","0.000507644332514","1"
"0","54","1131","mousedown","mouse","mouse","target_textbox","","","818","386","","mouse","1","23","0.00745643818277","1"
"0","54","1227","click","mouse","mouse","target_textbox","","","818","386","","mouse","1","23","0.00808934540252","1"
"0","54","6482","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.0427344229007","1"
"0","54","6905","keypress","keyboard","keyboard","target_textbox","","","","","B","input","","23","0.0455231703377","1"
"0","54","7833","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.0516412734621","1"
"0","54","8352","keypress","keyboard","keyboard","target_textbox","","","","","numpad 7","control","","23","0.0550629281189","1"
"0","54","8449","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.0557024281222","1"
"0","54","8624","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.0568561652415","1"
"0","54","8736","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.0575945569979","1"
"0","54","9682","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.0638313302259","1"
"0","54","9904","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.0652949281716","1"
"0","54","10136","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0668244539527","1"
"0","54","10440","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0688286601486","1"
"0","54","10561","keypress","keyboard","keyboard","target_textbox","","","","","numpad 7","control","","23","0.0696263869568","1"
"0","54","10656","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0702527013931","1"
"0","54","10849","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.0715251086161","1"
"0","54","11288","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0744193405898","1"
"0","54","11408","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0752104746145","1"
"0","54","11528","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0760016086392","1"
"0","54","11848","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0781112993717","1"
"0","54","11953","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.0788035416433","1"
"0","54","12144","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.0800627632993","1"
"0","54","12497","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0823900158886","1"
"0","54","12600","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0830690725931","1"
"0","54","13434","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.0885674540648","1"
"0","54","14560","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.0959909283299","1"
"0","54","14624","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.0964128664764","1"
"0","54","14744","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.0972040005011","1"
"0","54","14833","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.097790758236","1"
"0","54","14936","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.0984698149406","1"
"0","54","15129","keypress","keyboard","keyboard","target_textbox","","","","","subtract","control","","23","0.0997422221636","1"
"0","54","15177","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.100058675773","1"
"0","54","15456","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.101898062381","1"
"0","54","15544","keypress","keyboard","keyboard","target_textbox","","","","","J","input","","23","0.102478227332","1"
"0","54","15768","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.103955010845","1"
"0","54","15833","keypress","keyboard","keyboard","target_textbox","","","","","numpad 8","control","","23","0.104383541775","1"
"0","54","16032","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.105695505699","1"
"0","54","16113","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.106229521166","1"
"0","54","16696","keypress","keyboard","keyboard","target_textbox","","","","","1","input","","23","0.110073113969","1"
"0","54","19754","mousedown","mouse","mouse","target_textbox","","","808","375","","mouse","1","23","0.130233846032","1"
"0","54","19875","click","mouse","mouse","target_textbox","","","808","375","","mouse","1","23","0.13103157284","1"
"0","54","20474","mousedown","mouse","mouse","target_textbox","","","823","374","","mouse","1","23","0.13498065018","1"
"0","54","21099","click","mouse","mouse","target_textbox","","","734","371","","mouse","1","23","0.139101139892","1"
"0","54","21177","keypress","keyboard","keyboard","target_textbox","","","","","backspace","control","","23","0.139615377008","1"
"0","54","21832","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.143933650226","1"
"0","54","21904","keypress","keyboard","keyboard","target_textbox","","","","","I","input","","23","0.144408330641","1"
"0","54","22634","mouseover","mouse","mouse","centercol","","","826","358","","mouse","1","23","0.149221062625","1"
"0","54","22716","focusout","focus","","target_textbox","","","","","","","","23","0.149761670875","1"
"0","54","22827","click","mouse","mouse","centercol","","","828","358","","mouse","1","23","0.150493469848","1"
"0","54","23010","mouseover","mouse","mouse","","","","829","359","","mouse","1","23","0.151699949236","1"
"0","54","23018","mouseover","mouse","mouse","target_textbox","","","830","364","","mouse","1","23","0.151752691504","1"
"0","54","23114","mousedown","mouse","mouse","target_textbox","","","833","370","","mouse","1","23","0.152385598724","1"
"0","54","23118","focusin","focus","","target_textbox","","","","","","","","23","0.152411969858","1"
"0","54","23210","click","mouse","mouse","target_textbox","","","833","370","","mouse","1","23","0.153018505943","1"
"0","54","23848","keypress","keyboard","keyboard","target_textbox","","","","","8","input","","23","0.157224701841","1"
"0","54","24041","keypress","keyboard","keyboard","target_textbox","","","","","7","input","","23","0.158497109064","1"
"0","54","24152","keypress","keyboard","keyboard","target_textbox","","","","","0","input","","23","0.159228908037","1"
"0","54","24616","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.162287959599","1"
"0","54","24800","keypress","keyboard","keyboard","target_textbox","","","","","numpad 2","control","","23","0.163501031771","1"
"0","54","25000","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.164819588478","1"
"0","54","25160","keypress","keyboard","keyboard","target_textbox","","","","","numpad 7","control","","23","0.165874433845","1"
"0","54","25184","keypress","keyboard","keyboard","target_textbox","","","","","numpad 9","control","","23","0.16603266065","1"
"0","54","25368","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.167245732821","1"
"0","54","25456","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.167825897772","1"
"0","54","25616","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.168880743139","1"
"0","54","25696","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.169408165822","1"
"0","54","25816","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.170199299846","1"
"0","54","25968","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.171201402944","1"
"0","54","30024","keypress","keyboard","keyboard","target_textbox","","","","","F8","control","","23","0.197941732979","1"
"0","54","30120","keypress","keyboard","keyboard","target_textbox","","","","","F6","control","","23","0.198574640199","1"
"0","54","30288","keypress","keyboard","keyboard","target_textbox","","","","","F3","control","","23","0.199682227833","1"
"0","54","30488","keypress","keyboard","keyboard","target_textbox","","","","","numpad 4","control","","23","0.201000784541","1"
"0","54","30648","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.202055629908","1"
"0","54","30856","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.203426928884","1"
"0","54","32586","mouseover","mouse","mouse","centercol","","","834","358","","mouse","1","23","0.214832444406","1"
"0","54","32594","mouseover","mouse","mouse","source_textbox","","","832","337","","mouse","1","23","0.214885186675","1"
"0","54","32642","mouseover","mouse","mouse","token","Emperor","9","832","190","","mouse","1","23","0.215201640285","1"
"0","54","32650","mouseover","mouse","mouse","source_textbox","","","830","177","","mouse","1","23","0.215254382553","1"
"0","54","32658","mouseover","mouse","mouse","token","in","1","824","146","","mouse","1","23","0.215307124821","1"
"0","54","32666","mouseover","mouse","mouse","maincol","","","817","108","","mouse","1","23","0.215359867089","1"
"0","54","32674","mouseover","mouse","mouse","header","","","815","97","","mouse","1","23","0.215412609358","1"
"0","54","32682","mouseover","mouse","mouse","","","","809","63","","mouse","1","23","0.215465351626","1"
"0","54","32698","mouseover","mouse","mouse","header","","","801","23","","mouse","1","23","0.215570836163","1"
"0","54","32706","mouseover","mouse","mouse","","","","800","14","","mouse","1","23","0.215623578431","1"
"0","54","32714","mouseleave","mouse","mouse","","","","798","-8","","mouse","1","23","0.215676320699","1"
"0","54","33020","focusout","focus","","","","","","","","","","23","0.217693712462","1"
"0","54","40828","focusin","focus","","","","","","","","","","23","0.269170166336","1"
"0","54","40831","focusin","focus","","target_textbox","","","","","","","","23","0.269189944687","1"
"0","54","41050","mouseenter","mouse","mouse","","","","429","13","","mouse","1","23","0.270633764282","1"
"0","54","41058","mouseover","mouse","mouse","","","","434","22","","mouse","1","23","0.27068650655","1"
"0","54","41082","mouseover","mouse","mouse","leftcol","","","482","111","","mouse","1","23","0.270844733355","1"
"0","54","41090","mouseover","mouse","mouse","","","","491","131","","mouse","1","23","0.270897475623","1"
"0","54","41099","mouseover","mouse","mouse","leftcol","","","522","190","","mouse","1","23","0.270956810675","1"
"0","54","41106","mouseover","mouse","mouse","centercol","","","532","206","","mouse","1","23","0.27100296016","1"
"0","54","41872","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.276053032351","1"
"0","54","42112","keydown","keyboard","keyboard","target_textbox","","","","","shift","control","","23","0.2776353004","1"
"0","54","42249","keypress","keyboard","keyboard","target_textbox","","","","","F","input","","23","0.278538511745","1"
"0","54","42384","keypress","keyboard","keyboard","target_textbox","","","","","l","input","","23","0.279428537523","1"
"0","54","42505","keypress","keyboard","keyboard","target_textbox","","","","","numpad 1","control","","23","0.280226264331","1"
"0","54","42744","keypress","keyboard","keyboard","target_textbox","","","","","numpad 7","control","","23","0.281801939597","1"
"0","54","42864","keypress","keyboard","keyboard","target_textbox","","","","","numpad 7","control","","23","0.282593073622","1"
"0","54","43408","keypress","keyboard","keyboard","target_textbox","","","","","numpad 5","control","","23","0.286179547867","1"
"0","54","43481","keypress","keyboard","keyboard","target_textbox","","","","","decimal point","control","","23","0.286660821065","1"
"0","54","43600","keypress","keyboard","keyboard","target_textbox","","","","","space","control","","23","0.287445362306","1"
"0","54","44457","keypress","keyboard","keyboard","target_textbox","","","","","numpad 6","control","","23","0.293095377799","1"
