"sourceid","userid","time","event_name","event_class","device","target","src_tok","src_tok_id","x","y","key","keytype","button","src_len","time_norm","ui_id"
"0","5","0","start","start","","","","","","","","","","23","0.0","2"
"0","5","125","mouseenter","mouse","mouse","token","family.","22","469","318","","","","23","0.00300293086052","2"
"0","5","200","mouseover","mouse","mouse","token","Empress,","14","469","318","","","","23","0.00480468937683","2"
"0","5","2731","mouseover","mouse","mouse","source_textbox","","","470","296","","","","23","0.0656080334406","2"
"0","5","3056","mouseover","mouse","mouse","token","Japanese","8","486","274","","","","23","0.073415653678","2"
"0","5","6949","mouseover","mouse","mouse","source_textbox","","","514","275","","","","23","0.166938932398","2"
"0","5","7058","mouseover","mouse","mouse","token","and","15","537","313","","","","23","0.169557488108","2"
"0","5","7121","mouseover","mouse","mouse","source_textbox","","","540","334","","","","23","0.171070965262","2"
"0","5","8431","mouseover","mouse","mouse","centercol","","","510","412","","","","23","0.20254168068","2"
"0","5","8462","mouseover","mouse","mouse","target_textbox","","","500","424","","","","23","0.203286407534","2"
"0","5","25323","mouseover","mouse","mouse","centercol","","","954","518","","","","23","0.608345745448","2"
"0","5","26244","mouseover","mouse","mouse","target_textbox","","","914","518","","","","23","0.630471340028","2"
"0","5","40877","mouseover","mouse","mouse","form-tgt-input","","","506","593","","","","23","0.982006438284","2"
"0","5","40893","mouseover","mouse","mouse","form_submit","","","499","606","","","","23","0.982390813434","2"
"0","5","40924","mouseover","mouse","mouse","maincol","","","489","629","","","","23","0.983135540287","2"
"0","5","40940","mouseover","mouse","mouse","footer","","","486","644","","","","23","0.983519915437","2"
"0","5","41189","mouseover","mouse","mouse","wrapper2","","","484","639","","","","23","0.989501753712","2"
"0","5","41205","mouseover","mouse","mouse","maincol","","","484","638","","","","23","0.989886128862","2"
"0","5","41283","mouseover","mouse","mouse","form-tgt-input","","","482","628","","","","23","0.991759957719","2"
"0","5","41299","mouseover","mouse","mouse","form_submit","","","481","626","","","","23","0.992144332869","2"
"0","5","41517","focusout","focus","","target_textbox","","","","","","","","23","0.99738144429","2"
"0","5","41626","end","end","","","","","","","","","","23","1.0","2"
"1","5","0","start","start","","","","","","","","","","35","0.0","2"
"1","5","169","mouseenter","mouse","mouse","","","","855","613","","","","35","0.000811216873311","2"
"1","5","246","mouseover","mouse","mouse","form-tgt-input","","","855","613","","","","35","0.00118082456115","2"
